train_loss_step,epoch,step,val_loss,train_loss_epoch
8.133800506591797,3,235,,
8.990163803100586,3,236,,
7.789275169372559,3,237,,
8.380254745483398,3,238,,
7.965381622314453,3,239,,
8.017948150634766,3,240,,
9.427712440490723,3,241,,
9.787081718444824,3,242,,
8.078832626342773,3,243,,
10.798677444458008,3,244,,
11.50265121459961,3,245,,
10.26675033569336,3,246,,
7.760987758636475,3,247,,
10.382448196411133,3,248,,
10.863277435302734,3,249,,
9.64267635345459,3,250,,
8.716047286987305,3,251,,
,3,251,9.840303421020508,
,3,251,,9.60273551940918
9.106163024902344,4,252,,
8.86844539642334,4,253,,
8.820881843566895,4,254,,
8.93307876586914,4,255,,
9.34444808959961,4,256,,
9.826735496520996,4,257,,
9.464713096618652,4,258,,
9.208133697509766,4,259,,
8.54936695098877,4,260,,
10.253825187683105,4,261,,
10.415204048156738,4,262,,
8.969281196594238,4,263,,
9.565828323364258,4,264,,
8.964186668395996,4,265,,
7.6101484298706055,4,266,,
7.976022243499756,4,267,,
9.234889030456543,4,268,,
8.804306030273438,4,269,,
8.618087768554688,4,270,,
8.41963005065918,4,271,,
7.824021339416504,4,272,,
8.900106430053711,4,273,,
8.824014663696289,4,274,,
8.736920356750488,4,275,,
7.512604713439941,4,276,,
9.075895309448242,4,277,,
8.192611694335938,4,278,,
7.001519203186035,4,279,,
8.792953491210938,4,280,,
8.309822082519531,4,281,,
8.335564613342285,4,282,,
8.195629119873047,4,283,,
7.923169136047363,4,284,,
8.780472755432129,4,285,,
7.951040744781494,4,286,,
8.269807815551758,4,287,,
9.106958389282227,4,288,,
7.391048908233643,4,289,,
9.04957103729248,4,290,,
9.09718132019043,4,291,,
7.408243179321289,4,292,,
7.07985258102417,4,293,,
7.6718268394470215,4,294,,
7.99207067489624,4,295,,
9.361908912658691,4,296,,
8.277976989746094,4,297,,
7.805195331573486,4,298,,
9.399969100952148,4,299,,
8.85080623626709,4,300,,
7.778735160827637,4,301,,
8.918455123901367,4,302,,
8.778336524963379,4,303,,
8.077250480651855,4,304,,
6.41297721862793,4,305,,
9.151148796081543,4,306,,
7.313802242279053,4,307,,
9.535452842712402,4,308,,
8.399871826171875,4,309,,
9.836891174316406,4,310,,
9.302785873413086,4,311,,
8.71826457977295,4,312,,
9.070879936218262,4,313,,
8.698028564453125,4,314,,
,4,314,9.566192626953125,
,4,314,,8.603453636169434
9.704119682312012,5,315,,
8.24032974243164,5,316,,
9.871636390686035,5,317,,
9.621983528137207,5,318,,
7.303684234619141,5,319,,
8.900466918945312,5,320,,
7.858149528503418,5,321,,
8.210700988769531,5,322,,
8.391328811645508,5,323,,
7.466488838195801,5,324,,
9.250576972961426,5,325,,
6.96451473236084,5,326,,
8.212549209594727,5,327,,
6.271629810333252,5,328,,
7.337388515472412,5,329,,
6.421463489532471,5,330,,
6.787315368652344,5,331,,
6.719034671783447,5,332,,
5.951465129852295,5,333,,
7.794149875640869,5,334,,
6.87146520614624,5,335,,
7.210449695587158,5,336,,
7.008394718170166,5,337,,
7.500245094299316,5,338,,
6.599060535430908,5,339,,
6.702608585357666,5,340,,
8.500309944152832,5,341,,
6.634476184844971,5,342,,
8.722763061523438,5,343,,
7.1678466796875,5,344,,
9.048087120056152,5,345,,
8.254663467407227,5,346,,
6.582541465759277,5,347,,
8.860356330871582,5,348,,
6.623701095581055,5,349,,
7.240386962890625,5,350,,
7.519444465637207,5,351,,
7.89873743057251,5,352,,
7.579752445220947,5,353,,
7.470797061920166,5,354,,
8.063901901245117,5,355,,
7.028637886047363,5,356,,
6.622432231903076,5,357,,
7.971213340759277,5,358,,
7.835540771484375,5,359,,
7.89925479888916,5,360,,
8.570209503173828,5,361,,
7.898471832275391,5,362,,
7.928337097167969,5,363,,
8.819403648376465,5,364,,
8.273792266845703,5,365,,
7.607531547546387,5,366,,
7.7733473777771,5,367,,
8.3447265625,5,368,,
7.052158355712891,5,369,,
9.23034954071045,5,370,,
7.127655506134033,5,371,,
9.404086112976074,5,372,,
8.21739387512207,5,373,,
6.437567710876465,5,374,,
7.4553937911987305,5,375,,
6.335513591766357,5,376,,
9.261387825012207,5,377,,
,5,377,7.345172882080078,
,5,377,,7.740843772888184
7.7666449546813965,6,378,,
7.852565288543701,6,379,,
7.264967918395996,6,380,,
7.521174430847168,6,381,,
8.583341598510742,6,382,,
7.748820781707764,6,383,,
6.6745829582214355,6,384,,
8.630276679992676,6,385,,
7.240371227264404,6,386,,
6.202889919281006,6,387,,
7.136613845825195,6,388,,
6.897251605987549,6,389,,
6.809789180755615,6,390,,
7.829868316650391,6,391,,
7.364218235015869,6,392,,
6.39121150970459,6,393,,
6.952315330505371,6,394,,
6.171481609344482,6,395,,
7.230430603027344,6,396,,
6.379294395446777,6,397,,
6.36237096786499,6,398,,
6.5474395751953125,6,399,,
6.273547649383545,6,400,,
6.9470415115356445,6,401,,
8.423047065734863,6,402,,
7.352096080780029,6,403,,
6.623494625091553,6,404,,
5.759678840637207,6,405,,
7.363819599151611,6,406,,
5.727313041687012,6,407,,
7.65757942199707,6,408,,
6.617045879364014,6,409,,
8.44874095916748,6,410,,
6.815079212188721,6,411,,
7.921926975250244,6,412,,
7.528592109680176,6,413,,
6.273694038391113,6,414,,
7.804966449737549,6,415,,
7.642895221710205,6,416,,
7.3533616065979,6,417,,
8.176980018615723,6,418,,
6.223080158233643,6,419,,
8.855629920959473,6,420,,
7.970775127410889,6,421,,
5.8094987869262695,6,422,,
6.914000511169434,6,423,,
6.469404697418213,6,424,,
6.5838847160339355,6,425,,
6.429031848907471,6,426,,
6.945876598358154,6,427,,
5.415705680847168,6,428,,
6.736809253692627,6,429,,
6.6403703689575195,6,430,,
6.339837551116943,6,431,,
5.436474323272705,6,432,,
6.265420436859131,6,433,,
6.443282127380371,6,434,,
5.797848701477051,6,435,,
6.327430248260498,6,436,,
5.835298538208008,6,437,,
5.897224426269531,6,438,,
5.739058017730713,6,439,,
6.2010650634765625,6,440,,
,6,440,5.952476978302002,
,6,440,,6.919124126434326
5.762752056121826,7,441,,
5.449957370758057,7,442,,
6.500965595245361,7,443,,
6.297009468078613,7,444,,
6.120701789855957,7,445,,
6.127405643463135,7,446,,
6.636565685272217,7,447,,
6.630315780639648,7,448,,
6.542285919189453,7,449,,
6.228938579559326,7,450,,
7.325135707855225,7,451,,
5.841026306152344,7,452,,
5.227263450622559,7,453,,
5.997660160064697,7,454,,
5.858622074127197,7,455,,
5.696664333343506,7,456,,
5.814026832580566,7,457,,
4.976727485656738,7,458,,
5.36075496673584,7,459,,
6.070958137512207,7,460,,
6.000618934631348,7,461,,
6.251817226409912,7,462,,
5.311310768127441,7,463,,
6.015685081481934,7,464,,
6.482149124145508,7,465,,
5.745794296264648,7,466,,
5.716214656829834,7,467,,
6.098439693450928,7,468,,
6.392386436462402,7,469,,
5.003539562225342,7,470,,
5.42917013168335,7,471,,
6.561523914337158,7,472,,
5.835817337036133,7,473,,
6.160029888153076,7,474,,
6.786645889282227,7,475,,
6.67962646484375,7,476,,
6.3199334144592285,7,477,,
6.477305889129639,7,478,,
6.302646636962891,7,479,,
5.664180278778076,7,480,,
6.22089147567749,7,481,,
6.218687534332275,7,482,,
6.162777900695801,7,483,,
6.837890625,7,484,,
5.9273200035095215,7,485,,
5.830747604370117,7,486,,
6.198801517486572,7,487,,
5.466357707977295,7,488,,
5.382290363311768,7,489,,
5.457794666290283,7,490,,
5.360813140869141,7,491,,
5.801913738250732,7,492,,
6.4174885749816895,7,493,,
7.109058856964111,7,494,,
5.2919440269470215,7,495,,
6.424715042114258,7,496,,
6.308163166046143,7,497,,
5.691483020782471,7,498,,
5.654868125915527,7,499,,
5.888469219207764,7,500,,
6.135838031768799,7,501,,
7.127680778503418,7,502,,
6.148764133453369,7,503,,
,7,503,6.45648193359375,
,7,503,,6.043056011199951
7.160425662994385,8,504,,
6.1049017906188965,8,505,,
7.513689041137695,8,506,,
6.971252918243408,8,507,,
6.32950496673584,8,508,,
7.340914726257324,8,509,,
6.605583667755127,8,510,,
6.297011375427246,8,511,,
7.054365158081055,8,512,,
6.863521575927734,8,513,,
7.168033123016357,8,514,,
6.617739677429199,8,515,,
6.9015960693359375,8,516,,
6.032690048217773,8,517,,
6.263741970062256,8,518,,
6.264430999755859,8,519,,
6.700878143310547,8,520,,
5.718634128570557,8,521,,
5.3966827392578125,8,522,,
7.43338680267334,8,523,,
6.6567559242248535,8,524,,
6.022279262542725,8,525,,
6.548285484313965,8,526,,
6.927608966827393,8,527,,
5.772929668426514,8,528,,
6.7140374183654785,8,529,,
6.2319769859313965,8,530,,
6.478689670562744,8,531,,
5.45790433883667,8,532,,
6.3733954429626465,8,533,,
6.204102516174316,8,534,,
6.244394302368164,8,535,,
6.829897403717041,8,536,,
6.843398571014404,8,537,,
5.933351993560791,8,538,,
5.899972915649414,8,539,,
6.621233940124512,8,540,,
7.354916095733643,8,541,,
6.67138671875,8,542,,
5.525303363800049,8,543,,
5.635727882385254,8,544,,
5.149949550628662,8,545,,
5.835223197937012,8,546,,
5.390637397766113,8,547,,
6.304524898529053,8,548,,
6.536520957946777,8,549,,
5.762648105621338,8,550,,
5.820493221282959,8,551,,
5.812705993652344,8,552,,
5.138638019561768,8,553,,
5.391231060028076,8,554,,
4.903124809265137,8,555,,
5.052671909332275,8,556,,
5.284234046936035,8,557,,
5.5078277587890625,8,558,,
5.10203218460083,8,559,,
5.072504997253418,8,560,,
4.675267219543457,8,561,,
5.4787445068359375,8,562,,
5.3333539962768555,8,563,,
6.622215270996094,8,564,,
5.719409465789795,8,565,,
6.200931549072266,8,566,,
,8,566,6.070155143737793,
,8,566,,6.154895782470703
6.084612846374512,9,567,,
4.948256492614746,9,568,,
5.7774858474731445,9,569,,
6.044223308563232,9,570,,
6.771674633026123,9,571,,
5.141257286071777,9,572,,
6.526460647583008,9,573,,
7.266423225402832,9,574,,
6.156888961791992,9,575,,
6.3989691734313965,9,576,,
5.873476505279541,9,577,,
5.2976603507995605,9,578,,
5.182430267333984,9,579,,
6.035244941711426,9,580,,
5.510403156280518,9,581,,
5.714284420013428,9,582,,
5.847296237945557,9,583,,
5.885131359100342,9,584,,
5.748134613037109,9,585,,
5.42967414855957,9,586,,
6.013915538787842,9,587,,
5.5318732261657715,9,588,,
5.491097450256348,9,589,,
5.948857307434082,9,590,,
5.702860355377197,9,591,,
6.153273105621338,9,592,,
5.968777179718018,9,593,,
5.517313480377197,9,594,,
6.23994255065918,9,595,,
7.10014009475708,9,596,,
6.449054718017578,9,597,,
5.0543928146362305,9,598,,
5.573074817657471,9,599,,
6.3560919761657715,9,600,,
5.7699360847473145,9,601,,
5.264081954956055,9,602,,
5.405777931213379,9,603,,
5.538191795349121,9,604,,
5.777958869934082,9,605,,
5.5675435066223145,9,606,,
5.120899677276611,9,607,,
6.596073627471924,9,608,,
5.738475322723389,9,609,,
5.883974552154541,9,610,,
5.9913129806518555,9,611,,
5.641613006591797,9,612,,
5.316676139831543,9,613,,
5.322931289672852,9,614,,
5.9350905418396,9,615,,
5.559268474578857,9,616,,
5.575308322906494,9,617,,
5.676176071166992,9,618,,
5.461007118225098,9,619,,
5.4945783615112305,9,620,,
6.296920299530029,9,621,,
4.540228843688965,9,622,,
5.678394794464111,9,623,,
5.197795391082764,9,624,,
5.320192813873291,9,625,,
4.6416239738464355,9,626,,
5.062762260437012,9,627,,
5.06893253326416,9,628,,
5.935719013214111,9,629,,
,9,629,5.385776996612549,
,9,629,,5.730437278747559
5.08565616607666,10,630,,
5.519975662231445,10,631,,
5.323436260223389,10,632,,
5.012823581695557,10,633,,
5.677609443664551,10,634,,
4.783915042877197,10,635,,
4.889618873596191,10,636,,
5.141172885894775,10,637,,
5.708235263824463,10,638,,
6.189376354217529,10,639,,
5.756820201873779,10,640,,
6.13010311126709,10,641,,
5.712520599365234,10,642,,
5.191246032714844,10,643,,
6.373267650604248,10,644,,
6.060494422912598,10,645,,
6.6404032707214355,10,646,,
6.489401817321777,10,647,,
6.569463729858398,10,648,,
6.596932888031006,10,649,,
5.703380584716797,10,650,,
5.843210220336914,10,651,,
6.748394966125488,10,652,,
6.088963508605957,10,653,,
5.9408979415893555,10,654,,
5.858645439147949,10,655,,
5.998233318328857,10,656,,
4.834767818450928,10,657,,
5.534855842590332,10,658,,
6.472038269042969,10,659,,
5.617411136627197,10,660,,
6.114610195159912,10,661,,
5.606054306030273,10,662,,
5.729515075683594,10,663,,
4.977911949157715,10,664,,
5.010675430297852,10,665,,
5.474560260772705,10,666,,
5.83678674697876,10,667,,
6.098820209503174,10,668,,
5.96679162979126,10,669,,
5.151430130004883,10,670,,
5.556178569793701,10,671,,
6.010837554931641,10,672,,
6.021397590637207,10,673,,
5.966726303100586,10,674,,
4.593477249145508,10,675,,
6.182512283325195,10,676,,
5.68410062789917,10,677,,
5.269922256469727,10,678,,
6.143287658691406,10,679,,
5.364930152893066,10,680,,
5.3929033279418945,10,681,,
5.543621063232422,10,682,,
6.217318534851074,10,683,,
4.41369104385376,10,684,,
6.069912910461426,10,685,,
4.74772834777832,10,686,,
5.433446884155273,10,687,,
5.717752456665039,10,688,,
5.076076984405518,10,689,,
5.340513706207275,10,690,,
5.14741325378418,10,691,,
5.9169535636901855,10,692,,
,10,692,5.068646430969238,
,10,692,,5.669001579284668
5.286689281463623,11,693,,
5.8081865310668945,11,694,,
5.869177341461182,11,695,,
4.937330722808838,11,696,,
5.332292556762695,11,697,,
5.852642059326172,11,698,,
5.544941425323486,11,699,,
6.2910871505737305,11,700,,
6.419247627258301,11,701,,
5.531971454620361,11,702,,
5.300348281860352,11,703,,
6.589051246643066,11,704,,
6.179576873779297,11,705,,
4.842992305755615,11,706,,
6.433864116668701,11,707,,
4.708789348602295,11,708,,
5.240222454071045,11,709,,
5.464208126068115,11,710,,
5.324116230010986,11,711,,
5.579864025115967,11,712,,
5.526078701019287,11,713,,
5.416823387145996,11,714,,
5.2295989990234375,11,715,,
5.352462291717529,11,716,,
5.870923042297363,11,717,,
5.383430480957031,11,718,,
5.055568695068359,11,719,,
5.574265956878662,11,720,,
4.861011028289795,11,721,,
4.387551307678223,11,722,,
5.013542652130127,11,723,,
4.799905776977539,11,724,,
5.6658782958984375,11,725,,
5.48728084564209,11,726,,
4.6840500831604,11,727,,
5.626829147338867,11,728,,
5.454986572265625,11,729,,
4.8422160148620605,11,730,,
4.882775783538818,11,731,,
5.07949686050415,11,732,,
5.604400634765625,11,733,,
5.441000461578369,11,734,,
5.151686668395996,11,735,,
5.1338300704956055,11,736,,
4.696131706237793,11,737,,
4.486143112182617,11,738,,
5.452517032623291,11,739,,
4.388451099395752,11,740,,
5.427948951721191,11,741,,
4.834362983703613,11,742,,
5.556121349334717,11,743,,
4.804437160491943,11,744,,
5.114900588989258,11,745,,
4.806400775909424,11,746,,
5.313166618347168,11,747,,
4.927936553955078,11,748,,
5.178097248077393,11,749,,
4.4029316902160645,11,750,,
4.835081577301025,11,751,,
4.711470603942871,11,752,,
5.2900519371032715,11,753,,
5.2304792404174805,11,754,,
6.162775993347168,11,755,,
,11,755,4.743951320648193,
,11,755,,5.289603233337402
4.457335948944092,12,756,,
5.364038467407227,12,757,,
5.3598198890686035,12,758,,
5.063503742218018,12,759,,
5.154303073883057,12,760,,
4.789880275726318,12,761,,
4.9888811111450195,12,762,,
6.14753532409668,12,763,,
4.786286354064941,12,764,,
6.440713405609131,12,765,,
5.538112163543701,12,766,,
4.495602607727051,12,767,,
5.174030303955078,12,768,,
5.041848659515381,12,769,,
5.060676097869873,12,770,,
5.128467082977295,12,771,,
5.253457069396973,12,772,,
5.709169864654541,12,773,,
5.304717063903809,12,774,,
5.055749893188477,12,775,,
5.060189723968506,12,776,,
4.911502838134766,12,777,,
5.460643768310547,12,778,,
4.676204681396484,12,779,,
5.505590915679932,12,780,,
5.185509204864502,12,781,,
5.012227535247803,12,782,,
4.7099928855896,12,783,,
4.534334659576416,12,784,,
5.040001392364502,12,785,,
5.425164222717285,12,786,,
4.852989673614502,12,787,,
4.748986721038818,12,788,,
4.96580171585083,12,789,,
5.016519546508789,12,790,,
5.189863681793213,12,791,,
5.176024436950684,12,792,,
4.943619251251221,12,793,,
5.124204158782959,12,794,,
4.703433513641357,12,795,,
5.160894393920898,12,796,,
4.9617085456848145,12,797,,
4.800718307495117,12,798,,
4.627663612365723,12,799,,
5.282848834991455,12,800,,
4.687926292419434,12,801,,
5.55894136428833,12,802,,
4.353331565856934,12,803,,
4.510629653930664,12,804,,
5.130037307739258,12,805,,
4.683703422546387,12,806,,
5.382894515991211,12,807,,
4.789149284362793,12,808,,
5.334902286529541,12,809,,
5.004060745239258,12,810,,
5.502352237701416,12,811,,
5.7565107345581055,12,812,,
5.120816707611084,12,813,,
5.201966285705566,12,814,,
4.588029384613037,12,815,,
5.240016937255859,12,816,,
4.850864887237549,12,817,,
5.171787261962891,12,818,,
,12,818,4.7834882736206055,
,12,818,,5.082763671875
4.3884196281433105,13,819,,
5.162976264953613,13,820,,
5.088871002197266,13,821,,
4.3905558586120605,13,822,,
4.705146312713623,13,823,,
4.684024333953857,13,824,,
4.71642541885376,13,825,,
4.761532306671143,13,826,,
4.850653648376465,13,827,,
4.298530578613281,13,828,,
4.45905065536499,13,829,,
4.690869331359863,13,830,,
4.742084503173828,13,831,,
4.9892191886901855,13,832,,
4.693549156188965,13,833,,
4.986348628997803,13,834,,
4.704021453857422,13,835,,
4.823391914367676,13,836,,
4.967955589294434,13,837,,
5.007245063781738,13,838,,
5.913240909576416,13,839,,
4.924989223480225,13,840,,
4.775089263916016,13,841,,
5.166823863983154,13,842,,
5.199530601501465,13,843,,
5.934963703155518,13,844,,
5.161189079284668,13,845,,
5.126204490661621,13,846,,
4.7929158210754395,13,847,,
5.58259391784668,13,848,,
5.1472392082214355,13,849,,
5.431150436401367,13,850,,
5.534207820892334,13,851,,
4.884673595428467,13,852,,
5.386565685272217,13,853,,
5.439675807952881,13,854,,
5.256084442138672,13,855,,
4.332817077636719,13,856,,
4.8011064529418945,13,857,,
4.602087020874023,13,858,,
4.478838920593262,13,859,,
4.613386631011963,13,860,,
5.644949913024902,13,861,,
4.69474983215332,13,862,,
5.167389392852783,13,863,,
4.625533103942871,13,864,,
5.358283996582031,13,865,,
5.552373886108398,13,866,,
5.058881759643555,13,867,,
5.07258415222168,13,868,,
4.891154766082764,13,869,,
4.533874988555908,13,870,,
4.903352737426758,13,871,,
5.6341962814331055,13,872,,
4.554901123046875,13,873,,
4.727592468261719,13,874,,
4.586785316467285,13,875,,
5.619190216064453,13,876,,
5.053255558013916,13,877,,
5.1052656173706055,13,878,,
4.737407207489014,13,879,,
4.567432880401611,13,880,,
4.613603591918945,13,881,,
,13,881,4.594615459442139,
,13,881,,4.959876537322998
4.754169464111328,14,882,,
4.645345211029053,14,883,,
4.512390613555908,14,884,,
4.648500442504883,14,885,,
4.79579496383667,14,886,,
4.5886664390563965,14,887,,
6.03233003616333,14,888,,
5.7962236404418945,14,889,,
4.988174915313721,14,890,,
6.507099628448486,14,891,,
5.677885055541992,14,892,,
5.198002338409424,14,893,,
5.833769798278809,14,894,,
6.127989292144775,14,895,,
5.801266193389893,14,896,,
4.599596977233887,14,897,,
5.677819728851318,14,898,,
5.347904205322266,14,899,,
5.192881107330322,14,900,,
5.063399314880371,14,901,,
4.952683448791504,14,902,,
5.568511486053467,14,903,,
5.367906093597412,14,904,,
5.13928747177124,14,905,,
5.652681827545166,14,906,,
4.860153675079346,14,907,,
4.9741034507751465,14,908,,
4.978092193603516,14,909,,
6.023555755615234,14,910,,
5.041252136230469,14,911,,
5.8084540367126465,14,912,,
6.060390949249268,14,913,,
4.075987815856934,14,914,,
5.969210624694824,14,915,,
5.037559509277344,14,916,,
6.272189140319824,14,917,,
5.588429927825928,14,918,,
4.702881813049316,14,919,,
4.947978496551514,14,920,,
4.836975574493408,14,921,,
5.7447919845581055,14,922,,
5.10955810546875,14,923,,
5.819656848907471,14,924,,
6.406569480895996,14,925,,
5.676794052124023,14,926,,
5.650678634643555,14,927,,
5.070691108703613,14,928,,
5.379695415496826,14,929,,
4.915615081787109,14,930,,
4.752549171447754,14,931,,
5.760737895965576,14,932,,
4.656272888183594,14,933,,
4.738716125488281,14,934,,
4.7933526039123535,14,935,,
4.687974452972412,14,936,,
4.26973819732666,14,937,,
4.639157295227051,14,938,,
4.491497039794922,14,939,,
4.768670082092285,14,940,,
4.563256740570068,14,941,,
5.352731704711914,14,942,,
5.223762035369873,14,943,,
4.702342987060547,14,944,,
,14,944,5.048121929168701,
,14,944,,5.223538398742676
4.790354251861572,15,945,,
5.45261812210083,15,946,,
4.440784454345703,15,947,,
5.2497687339782715,15,948,,
5.233611106872559,15,949,,
4.900553226470947,15,950,,
5.314888000488281,15,951,,
5.399381637573242,15,952,,
5.379068851470947,15,953,,
5.412644863128662,15,954,,
5.934132099151611,15,955,,
6.001433372497559,15,956,,
5.448832035064697,15,957,,
5.2954583168029785,15,958,,
5.2990803718566895,15,959,,
5.19788122177124,15,960,,
